1,213;11,48;-0,09;116,18;5,81;10,61;19,96;21;0,53;1;0,57;2,63;20;8;19;7;8;3;0,158;12;6;30;104;28;76;3,584;1,412;1,565;0,528;18;23,187;18,5;0,398;270;526;191;534;8,133;5,325;74;2,643;9,966;14,467;74;-8,583;2,682;0;161;11,167;74
1,806;13,24;-0,068;130,21;5,66;12,21;22,84;22,17;0,53;0,99;0,58;2,46;23;9;22;8;9;5;0,227;14;7;32;106;30;78;4,564;1,543;1,661;0,468;20;28,897;25,333;0,43;416;743;320;795;9,644;5,377;114;3,167;11,263;16,836;114;-11,663;3,449;0;297;12,648;114
1,602;13,24;-0,13;130,21;5,66;12,21;22,84;22,5;0,53;0,99;0,58;2,5;23;9;22;8;9;4;0,182;14;7;34;108;32;80;4,277;1,459;1,608;0,484;20;28,431;24;0,403;394;711;296;751;9,435;6,021;108;3;11,5;17,217;108;-11,049;3,193;0;265;12,957;108
0,748;8,26;-0,103;74,14;4,94;7,5;14,75;10,5;0,5;0,98;0,55;2,1;15;5;14;4;4;2;0,143;10;4;14;46;12;28;2,079;1,429;1,516;0,693;11;10,289;8;0,5;74;130;44;76;4,593;2,521;20;2;5,035;6,417;20;-3,876;2,094;0;35;5,433;20
0,982;10,02;-0,012;88,17;4,9;9,1;17,63;12,75;0,51;0,98;0,56;2,13;18;6;17;5;5;1;0,059;12;5;24;56;22;42;2,079;1,263;1,414;0,693;13;13,264;9,333;0,365;106;170;57;101;5,308;3,677;28;1,867;7,083;9,5;28;-4,434;1,372;0;44;7,833;28
1,331;11,78;-0,215;102,2;4,87;10,7;20,51;14,25;0,51;0,98;0,56;2,04;21;7;20;6;6;2;0,1;14;6;28;60;26;50;2,773;1,333;1,486;0,601;15;17,872;13,143;0,372;170;242;106;162;6,681;4,432;46;2,19;8,632;12,083;46;-6,159;1,934;0;84;9,633;46
1,506;11,78;-0,08;102,2;4,87;10,7;20,51;14,25;0,51;0,98;0,56;2,04;21;7;20;6;6;2;0,1;14;6;28;60;28;48;2,773;1,333;1,486;0,601;15;17,55;12,571;0,35;162;238;98;162;6,545;4,394;44;2,095;8,729;12,25;44;-5,891;1,496;0;76;9,767;44
0,219;6,74;-0,031;70,1;6,37;6,31;10,98;13,5;0,57;1;0,61;2,7;11;5;10;4;6;2;0,2;6;4;14;62;12;48;2,079;1,429;1,516;0,693;11;10,289;8;0,5;74;180;44;166;4,593;2,521;20;2;5,035;6,417;20;-3,876;2,094;0;35;5,433;20
-0,131;3,98;-0,006;44,06;6,29;3,71;7,09;6,5;0,53;1,01;0,57;2,17;7;3;7;3;3;0;0;4;2;12;44;12;28;2,079;2;2;0,693;7;2,079;2;0,408;24;64;12;28;1,201;0;3;1;3;3;2;0;0,444;1,099;3;3;6
-0,158;5,22;0,042;69,07;8,63;5,1;8,31;14,83;0,64;1,04;0,65;2,97;8;5;8;5;7;0;0;3;3;22;90;24;68;3,178;1,765;1,888;0,561;11,5;9,49;6,8;0,418;86;230;58;282;4,228;1,7;17;1,7;5,972;7,167;14,667;0;1,542;1,099;26;6,333;24
2,509;6,31;-0,04;197,38;24,67;5,91;9,74;33,44;0,74;1,22;0,79;4,78;8;7;7;6;6;0;0;1;2;30;172,672;30;99,111;2,485;1,254;1,426;0,634;18,583;17,25;12;0,33;156;519,191;90;593,144;6,367;4,711;42;2;8,917;12,5;42;-5,624;1,435;0;69;10;42
2,211;5,39;0,015;180,93;22,62;5,32;9,93;37,33;0,67;1,24;0,67;5,33;8;7;7;6;6;0;0;1;2;30;221,067;30;117,778;2,485;1,254;1,426;0,634;19,75;17,25;12;0,33;156;654,697;90;1056,815;6,367;4,711;42;2;8,917;12,5;42;-5,624;1,435;0;69;10;42
1,142;7,31;0,043;126,09;9,7;7,24;14,4;35,25;0,56;1,11;0,56;4,41;13;8;12;7;8;2;0,167;5;4;32;216;30;128;3,466;1,391;1,542;0,537;21,5;22,835;17,75;0,38;260;890;179;1510;8,027;5,151;71;2,536;10,176;14,767;71;-8,235;2,472;0;149;11,433;71
2,667;7,05;-0,006;184,5;15,37;7,16;14,75;51,53;0,6;1,23;0,59;5,15;12;10;11;9;9;1;0,091;2;3;44;315,605;46;175,333;4,277;1,348;1,534;0,484;28,833;31,573;24;0,31;434;1587,383;309;3301,889;9,871;7,389;120;2,667;14,132;21,967;120;-10,982;2,222;0;254;16,233;120
2,534;7,05;0,087;184,5;15,37;7,16;14,75;51,53;0,6;1,23;0,59;5,15;12;10;11;9;9;1;0,091;2;3;44;315,605;45;176,333;4,277;1,348;1,534;0,484;28,833;31,832;24,6;0,319;446;1646,049;321;3529,444;9,952;7,441;123;2,733;14,039;21,783;123;-11,256;2,44;0;268;16,1;123
2,233;7,82;0,011;200,07;13,34;8,28;18,33;64,83;0,55;1,22;0,52;5,4;15;12;14;11;11;1;0,071;3;4;56;424;60;236;5,257;1,358;1,55;0,436;35,5;41,079;31,333;0,27;676;2636;499;6465;11,734;9,1;188;2,848;18,219;29,95;188;-14,209;1,661;0;412;21,267;188
2,143;8,09;0,071;164,97;13,75;7,53;13,53;32,31;0,63;1,13;0,67;4,04;12;8;11;7;7;1;0,091;4;3;34;161,21;36;102,667;3,178;1,315;1,488;0,561;20,667;21,748;15,5;0,319;226;593,21;143;660,877;7,564;5,445;62;2,214;10,625;15,5;62;-7,191;1,569;0;111;12,033;62
1,164;7,2;0,036;89,11;6,85;6,81;13,41;21;0,52;1,03;0,55;3,5;13;6;12;5;7;2;0,167;7;3;20;106;18;76;2,485;1,385;1,513;0,634;14,5;14,07;10,667;0,432;118;340;73;355;5,699;3,508;32;2,133;6,708;9;32;-5,068;2,052;0;58;7,367;32
1,018;7,2;0,052;89,11;6,85;6,81;13,41;21,33;0,52;1,03;0,55;3,56;13;6;12;5;7;1;0,083;7;3;22;108;21;81;2,197;1,286;1,442;0,675;14,5;13,483;9,667;0,38;108;318;61;319;5,395;3,786;29;1,933;6,944;9,333;29;-4,593;1,521;0;47;7,667;29
1,651;4,3;-0,001;76,15;25,38;3,18;3,15;9,83;1,06;1,05;1,43;3,28;3;3;2;2;4;0;0;0;1;6;16,889;4;5,333;0,693;1,2;1,26;1,201;6;2,89;2,667;0,577;16;28,889;6;6,222;1,655;1,177;4;1,333;2,25;2,5;4;-1,409;1,333;0;5;2,333;4
1,83;8,28;0,102;78,12;6,51;7,79;11,65;12;0,65;0,97;0,69;2;12;6;12;6;9;0;0;6;6;24;54;24;54;4,159;2;2;0,49;12;13,183;9;0,356;132;216;108;243;5,382;0;27;1,8;7,833;10;17,5;0;0,667;1,792;42;8,5;63
2,316;10,05;0,072;92,15;6,14;9,39;14,53;13,67;0,63;0,97;0,67;1,95;15;7;15;7;10;0;0;8;7;30;62;31;64;4,564;1,826;1,919;0,468;14;17,341;12;0,337;193;294;157;316;6,529;2,229;42;2;9,618;12,917;29,333;0;0,975;1,792;71;10,6;90
2,772;11,81;0,117;106,18;5,9;10,99;17,42;15,17;0,61;0,97;0,66;1,9;18;8;18;8;11;1;0,056;10;8;34;66;36;70;5,257;1,846;1,929;0,436;16;22,062;16;0,339;280;402;234;429;7,804;2,697;64;2,286;11,255;15,783;48,167;0;1,481;1,792;122;12,533;124
2,802;11,81;-0,053;106,18;5,9;10,99;17,42;15,33;0,61;0,97;0,66;1,92;18;8;18;8;11;0;0;10;8;36;70;39;75;4,97;1,714;1,861;0,449;16;21,574;15;0,311;264;382;214;397;7,576;3,484;60;2,143;11,514;16,167;44;0;0,854;1,792;106;12,867;124
2,802;11,81;0,127;106,18;5,9;10,99;17,42;15,33;0,61;0,97;0,66;1,92;18;8;18;8;11;0;0;10;8;36;70;38;74;4,97;1,714;1,861;0,449;16;21,708;15,25;0,318;268;386;218;401;7,614;3,565;61;2,179;11,465;16,083;44,5;0;1,069;1,792;110;12,8;123
2,802;11,81;-0,03;106,18;5,9;10,99;17,42;15,33;0,61;0,97;0,66;1,92;18;8;18;8;11;0;0;10;8;36;70;38;74;4,97;1,714;1,861;0,449;16;21,826;15,5;0,327;272;390;222;405;7,663;3,627;62;2,214;11,443;16,033;44,667;0;1,14;1,792;115;12,767;122
3,289;13,57;-0,027;120,21;5,72;12,59;20,3;17;0,6;0,97;0,65;1,89;21;9;21;9;12;0;0;12;9;42;78;46;85;5,375;1,636;1,817;0,431;18;26,215;18,667;0,302;357;492;291;498;8,654;4,806;84;2,333;13,401;19,533;62,667;0;1,06;1,792;160;15,133;162
3,23;15,33;-0,011;134,24;5,59;14,18;23,19;18,92;0,59;0,97;0,64;1,89;24;10;24;10;13;1;0,042;14;10;48;80;52;88;5,951;1,644;1,813;0,41;20;31,117;22,8;0,295;478;642;400;667;9,809;5,097;114;2,533;15,28;23,017;91,833;0;1,726;1,792;233;17,4;198
2,382;11,05;-0,036;104,16;6,51;10,39;15,53;16,67;0,65;0,97;0,69;2,08;16;8;16;8;12;1;0,063;8;8;34;74;36;78;5,257;1,846;1,929;0,436;16;22,062;16;0,339;280;448;234;544;7,804;2,697;64;2,286;11,255;15,783;48,167;0;1,481;1,792;122;12,533;124
2,868;12,81;0,016;118,19;6,22;11,99;18,42;18,33;0,63;0,97;0,67;2,04;19;9;19;9;13;1;0,053;10;9;40;82;43;88;5,663;1,742;1,876;0,42;18;26,614;19,556;0,319;373;567;311;661;8,834;4,105;88;2,444;13,143;19,15;67,667;0;1,487;1,792;176;14,8;164
2,868;12,81;-0,106;118,19;6,22;11,99;18,42;18,33;0,63;0,97;0,67;2,04;19;9;19;9;13;1;0,053;10;9;40;82;43;88;5,663;1,742;1,876;0,42;18;26,799;20;0,331;381;577;319;673;8,909;4,176;90;2,5;13,108;19,067;68;0;1,544;1,792;187;14,748;162
2,494;9,14;-0,001;112,56;9,38;8,49;11,97;15,78;0,71;1;0,76;2,25;12;7;12;7;10;0;0;5;6;30;61,605;31;63,111;4,564;1,826;1,919;0,468;14,333;17,341;12;0,337;193;290,272;157;305,778;6,529;2,229;42;2;9,618;12,917;29,333;0;0,975;1,792;71;10,6;90
3,437;10,72;-0,112;180,56;12,04;10,43;16,4;40,69;0,7;1,09;0,71;3,7;15;11;15;11;14;0;0;4;7;54;231,605;59;169,111;6,356;1,59;1,782;0,397;26,833;36,321;27,636;0,295;623;1515,161;525;2500,444;10,89;6,581;152;2,764;17,188;26,633;120,667;0;1,833;1,792;340;19,71;248
0,934;5,98;0,039;68,08;7,56;5,71;9,09;11,5;0,63;1,01;0,66;2,3;9;5;9;5;7,5;0;0;4;4;20;72;20;63;3,466;2;2;0,537;11;8,959;6;0,354;80;180;60;189;4,006;0;15;1,5;6,25;7,5;10;0;0,579;1,609;20;6,667;35
